sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question_x,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,question_y,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
fd36bbfeb5458abd9e28cad5936bfc4d9f45478090142c741ddf5e8e7e66edf9,test,Male,Medicine,Licensed Professional,NG,mcq,,"A 24-month-old child presents with poor growth and recurrent diarrhoea. His weight plots below -3SD weight-for-length and he has bilateral pitting pedal oedema. Which of the following is not an expected complication? 

","A 24-month-old child presents with poor growth and recurrent diarrhoea. His weight plots below-3 SD weight-for-length and he has bilateral pitting pedal oedema. Which of the following is not an expected complication? 

","{""option1"": ""Hypoglycaemia."", ""option2"": ""Hypothermia."", ""option3"": ""Severe dehydration."", ""option4"": ""Fatty degeneration of the liver"", ""option5"": ""n/a""}",option4,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,"A 24-month-old child presents with poor growth and recurrent diarrhoea. His weight plots below -3SD weight-for-length and he has bilateral pitting pedal oedema. Which of the following is not an expected complication? 

",no rationale,4,D,Hypoglycaemia.,Hypothermia.,Severe dehydration.,Fatty degeneration of the liver,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 24-month-old child presents with poor growth and recurrent diarrhoea. His weight plots below -3SD weight-for-length and he has bilateral pitting pedal oedema. Which of the following is not an expected complication? 


###Options:
A.  Hypoglycaemia.
B.  Hypothermia.
C.  Severe dehydration.
D.  Fatty degeneration of the liver

###Answer:","B
Explanation:  The clinical presentation is suggestive of kwashiorkor, a form of severe malnutrition characterized by oedema, growth failure and recurrent diarrhoea. Complications of kwashiorkor include hypoglycaemia, fatty degeneration of the liver, and severe dehydration. Hypothermia is not a typical complication of kwashiorkor, and in fact, children with kwashiorkor may present with hyperthermia due to the metabolic effects of malnutrition.

The best answer is B.",B,False
d07564284ef5e37705fe164e1152b86bb9d1c5d4855b3b0116fcff6f374614f1,test,Female,Medicine,Licensed Professional,NG,mcq,,"The morphology of the placenta at term is characterised by the following except:





","The morphology of the placenta at term is characterised by the following except:





","{""option1"": ""Discoid shape"", ""option2"": ""Diameter is 15-20 cm"", ""option3"": ""Weight about 700 grammes"", ""option4"": ""Maternal surface is divided into cotyledons"", ""option5"": ""Fetal surface is smooth, glistering and shows the umbilical vessels""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,"The morphology of the placenta at term is characterised by the following except:





",no rationale,5,C,Discoid shape,Diameter is 15-20 cm,Weight about 700 grammes,Maternal surface is divided into cotyledons,"Fetal surface is smooth, glistering and shows the umbilical vessels","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The morphology of the placenta at term is characterised by the following except:






###Options:
A.  Discoid shape
B.  Diameter is 15-20 cm
C.  Weight about 700 grammes
D.  Maternal surface is divided into cotyledons
E.  Fetal surface is smooth, glistering and shows the umbilical vessels

###Answer:","D
Explanation: The maternal surface of the placenta is smooth and not divided into cotyledons, it is the fetal surface that is divided into cotyledons.

",D,False
428a445ec446cab4d3941597e865134a56080eb276a59a674849189068f2eb7e,test,Male,Medicine,Licensed Professional,NG,mcq,,"A 3-year-old female is rushed into emergency room, with history of four episodes of generalized tonic-clonic convulsions at home, and the child has not regained consciousness as at presentation. The child’s last meal was 30 minutes prior to the onset of convulsions. The most important intervention at the emergency room is:

","A 3-year-old female is rushed into emergency room, with history of four episodes of generalized tonic-clonic convulsions at home, and the child has not regained consciousness as at presentation. The child’s last meal was 30 minutes prior to the onset of convulsions. The most important intervention at the emergency room is:

","{""option1"": ""Lumbar puncture."", ""option2"": ""Intravenous diazepam at 1.5mg/kg"", ""option3"": ""Intramuscular paraldehyde 0.5mg/kg."", ""option4"": ""Intramuscular phenobarbitone 20mg//kg"", ""option5"": ""n/a""}",option4,,Pediatrics,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,"A 3-year-old female is rushed into emergency room, with history of four episodes of generalized tonic-clonic convulsions at home, and the child has not regained consciousness as at presentation. The child’s last meal was 30 minutes prior to the onset of convulsions. The most important intervention at the emergency room is:

",no rationale,4,D,Lumbar puncture.,Intravenous diazepam at 1.5mg/kg,Intramuscular paraldehyde 0.5mg/kg.,Intramuscular phenobarbitone 20mg//kg,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 3-year-old female is rushed into emergency room, with history of four episodes of generalized tonic-clonic convulsions at home, and the child has not regained consciousness as at presentation. The child’s last meal was 30 minutes prior to the onset of convulsions. The most important intervention at the emergency room is:


###Options:
A.  Lumbar puncture.
B.  Intravenous diazepam at 1.5mg/kg
C.  Intramuscular paraldehyde 0.5mg/kg.
D.  Intramuscular phenobarbitone 20mg//kg

###Answer:","B
Explanation: In this scenario, the child has had four episodes of generalized tonic-clonic convulsions and has not regained consciousness, suggesting a possible status epilepticus. Diazepam is the drug of choice in the emergency treatment of status epilepticus. It is the first line of treatment and is most effective when administered intravenously. It should be given as soon as possible and within 5 minutes of the onset of the first seizure. The dose should be 0.1-0.2mg/kg, but it can be repeated if seizures continue. Diazepam can be given rectally if intravenous access is not available. If seizures continue after the administration of diazepam, phenytoin or phenobarbital should be administered. Diazepam can be given intramuscularly if intravenous access is not available, but this is not the preferred route of administration.

Intravenous diazepam at 1.5mg/kg is the correct option. The other options are incorrect because:

*   Lumbar puncture is not indicated in this scenario as there is no suspicion of meningitis or subarachnoid hemorrhage.
*   Intramuscular paraldehyde is not the first line of treatment for status epilepticus and is not commonly used in pediatric patients.
*   Intramuscular phenobarbitone is not the preferred route of administration for phenobarbitone in the treatment of status epilepticus. Phenobarbitone is",B,False
92e45ca4d58ac75a7328903b8fae7f00fe6bc68abeb2dc00a0d0da2fd50604b3,test,Female,Medicine,Licensed Professional,NG,mcq,,"At ovulation, the ovulated egg is picked up by the fimbria of the fallopian tube and then swept by ciliary action towards the ampulla where fertilization occurs. As soon as the zygote is formed, it begins dividing very rapidly leading to the formation of a blastocyst.
Which of the following is true regarding the blastocyst?




 
","At ovulation, the ovulated egg is picked up by the fimbria of the fallopian tube and then swept by ciliary action towards the ampulla where fertilization occurs. As soon as the zygote is formed, it begins dividing very rapidly leading to the formation of a blastocyst.
Which of the following is true regarding the blastocyst?




 
","{""option1"": ""After implantation, it is surrounded by decidual parietalis"", ""option2"": ""The cytotrophoblast lies outside the syncytiotrophoblast"", ""option3"": ""The primary Villi are formed of cytotrophoblast only."", ""option4"": ""The secondary villi contain fetal blood vessels"", ""option5"": ""The outer cell mass is formed of trophoblast""}",option5,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,"At ovulation, the ovulated egg is picked up by the fimbria of the fallopian tube and then swept by ciliary action towards the ampulla where fertilization occurs. As soon as the zygote is formed, it begins dividing very rapidly leading to the formation of a blastocyst.
Which of the following is true regarding the blastocyst?




 
",no rationale,5,E,"After implantation, it is surrounded by decidual parietalis",The cytotrophoblast lies outside the syncytiotrophoblast,The primary Villi are formed of cytotrophoblast only.,The secondary villi contain fetal blood vessels,The outer cell mass is formed of trophoblast,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: At ovulation, the ovulated egg is picked up by the fimbria of the fallopian tube and then swept by ciliary action towards the ampulla where fertilization occurs. As soon as the zygote is formed, it begins dividing very rapidly leading to the formation of a blastocyst.
Which of the following is true regarding the blastocyst?




 

###Options:
A.  After implantation, it is surrounded by decidual parietalis
B.  The cytotrophoblast lies outside the syncytiotrophoblast
C.  The primary Villi are formed of cytotrophoblast only.
D.  The secondary villi contain fetal blood vessels
E.  The outer cell mass is formed of trophoblast

###Answer:","E
Explanation: The outer cell mass is formed of trophoblast. The trophoblast is the outer layer of the blastocyst and is involved in implantation of the blastocyst in the uterus. The inner cell mass is the inner layer of the blastocyst and forms the fetus. The outer cell mass is the trophoblast that forms the placenta. Therefore, the correct option is E. The outer cell mass is formed of trophoblast.",E,True
8e4f62c208c79f1bb7d3749184b3545784f05825d954aa3db6e79e3d257e1399,test,Male,Medicine,Licensed Professional,NG,mcq,,"In the prevention of neural tube defects, folic acid is most effective if commenced:","In the prevention of neural tube defects, folic acid is most effective if commenced:","{""option1"": ""During the first trimester."", ""option2"": ""During first month of pregnancy."", ""option3"": ""During the third trimester."", ""option4"": ""Before conception."", ""option5"": ""n/a""}",option4,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,"In the prevention of neural tube defects, folic acid is most effective if commenced:",no rationale,4,D,During the first trimester.,During first month of pregnancy.,During the third trimester.,Before conception.,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: In the prevention of neural tube defects, folic acid is most effective if commenced:
###Options:
A.  During the first trimester.
B.  During first month of pregnancy.
C.  During the third trimester.
D.  Before conception.

###Answer:","D.  Before conception.  Explanation: Folic acid is most effective if commenced before conception. This is because the neural tube forms during the first 4 weeks of pregnancy, before many women know they are pregnant. Taking folic acid before conception can help prevent neural tube defects, such as spina bifida and anencephaly. The Centers for Disease Control and Prevention (CDC) recommend that all women of childbearing age take a daily supplement containing 400-800 micrograms of folic acid to help prevent neural tube defects. Women who are trying to conceive or are pregnant should also consume foods rich in folic acid, such as leafy green vegetables, beans, and fortified cereals. Example: A 30-year-old woman who is trying to conceive should start taking a daily supplement containing 400-800 micrograms of folic acid to help prevent neural tube defects in her future child. She should also consume foods rich in folic acid, such as leafy green vegetables, beans, and fortified cereals. If she becomes pregnant, she should continue to take the supplement throughout her pregnancy.  Result: The woman is taking the appropriate steps to prevent neural tube defects in her future child.  Result: The woman is taking the appropriate steps to prevent neural tube defects in her future child.  Result: The woman is taking the appropriate steps to prevent neural tube defects in her future child.  Result: The woman is taking the appropriate steps",D,True
6e52166301b1fe2b287355b6b849f933c4fa571ad6d1f81235ac91d41f7672a3,test,Female,Medicine,Licensed Professional,NG,mcq,,"Concerning cancer of the cervix




","Concerning cancer of the cervix




","{""option1"": ""Point A corresponds to where the uterine artery passes under the ureter"", ""option2"": ""Wertheims hysterectomy involves removal of the ovaries"", ""option3"": ""Brachytherapy is difficult in cancer of the stump of the cervix"", ""option4"": ""Cancer of the cervix is the most common cancer in Nigerian women"", ""option5"": ""Screening every 5 years is recommended""}",option3,,Obstetrics_and_Gynecology,Yes,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,"Concerning cancer of the cervix




",no rationale,5,C,Point A corresponds to where the uterine artery passes under the ureter,Wertheims hysterectomy involves removal of the ovaries,Brachytherapy is difficult in cancer of the stump of the cervix,Cancer of the cervix is the most common cancer in Nigerian women,Screening every 5 years is recommended,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Concerning cancer of the cervix





###Options:
A.  Point A corresponds to where the uterine artery passes under the ureter
B.  Wertheims hysterectomy involves removal of the ovaries
C.  Brachytherapy is difficult in cancer of the stump of the cervix
D.  Cancer of the cervix is the most common cancer in Nigerian women
E.  Screening every 5 years is recommended

###Answer:","E
Explanation: The recommended screening interval for cervical cancer is every 3 years for women aged 21-29, and co-testing every 5 years for women aged 30-65, according to the American College of Obstetricians and Gynecologists (ACOG) guidelines. Screening every 5 years is recommended for women aged 30-65, but only for those who have a normal Pap test result and are HPV negative. For women aged 21-29, screening every 3 years is recommended, regardless of HPV status.

In this question, option E is the only correct option. The other options are incorrect. Point A is a location in the pelvis that is used to describe the location of the uterine artery, but it is not related to cancer of the cervix. Wertheim's hysterectomy involves removal of the uterus, cervix, and part of the vagina, but it does not involve removal of the ovaries. Brachytherapy is a type of radiation therapy that is sometimes used to treat cancer of the cervix, but it is not difficult in cancer of the stump of the cervix. Cancer of the cervix is not the most common cancer in Nigerian women, according to the World Health Organization.


Result: The final answer is E.",E,False
7e44a5fae17cb7a7ca893679e31ff1a5b165eb7a999b90d2bdeec04871058f0b,test,Male,Medicine,Licensed Professional,NG,mcq,,"A 4-year-old boy presented with generalized tonic clonic seizures which lasted 10 minutes. The seizure was not associated with fever. Perinatal history was uneventful. Examination after seizure was completely normal. The most important step in the management is:




","A 4-year-old boy presented with generalized tonic clonic seizures which lasted 10 minutes. The seizure was not associated with fever. Perinatal history was uneventful. Examination after seizure was completely normal. The most important step in the management is:




","{""option1"": ""Commence carbamazepine therapy."", ""option2"": ""Order Electroencephalography."", ""option3"": ""Request for Computerized Tomographic scan of the brain."", ""option4"": ""Order Magnetic Resonance Imaging study of the brain."", ""option5"": ""n/a""}",option2,,Pediatrics,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,"A 4-year-old boy presented with generalized tonic clonic seizures which lasted 10 minutes. The seizure was not associated with fever. Perinatal history was uneventful. Examination after seizure was completely normal. The most important step in the management is:




",no rationale,4,B,Commence carbamazepine therapy.,Order Electroencephalography.,Request for Computerized Tomographic scan of the brain.,Order Magnetic Resonance Imaging study of the brain.,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 4-year-old boy presented with generalized tonic clonic seizures which lasted 10 minutes. The seizure was not associated with fever. Perinatal history was uneventful. Examination after seizure was completely normal. The most important step in the management is:





###Options:
A.  Commence carbamazepine therapy.
B.  Order Electroencephalography.
C.  Request for Computerized Tomographic scan of the brain.
D.  Order Magnetic Resonance Imaging study of the brain.

###Answer:","B
Explanation: The child has had a prolonged seizure and the most important step in management is to determine the cause of the seizure. An EEG is the most appropriate initial investigation. An MRI would be more appropriate if the child had focal neurological signs or a history of previous seizures. A CT scan is more appropriate if there is a history of trauma or if the child has focal neurological signs. Carbamazepine would not be started until the cause of the seizure has been determined and until the child has had a normal EEG to exclude status epilepticus. A prolonged seizure is a medical emergency and the child should be admitted to hospital for further investigation and treatment. 

Choice A is incorrect because carbamazepine would not be started until the cause of the seizure has been determined and until the child has had a normal EEG to exclude status epilepticus.

Choice C is incorrect because a CT scan is more appropriate if there is a history of trauma or if the child has focal neurological signs.

Choice D is incorrect because an MRI would be more appropriate if the child had focal neurological signs or a history of previous seizures.",B,True
dd8efc07c569891a7991f0bd5527fbe15a06aa3ac2790582b22d01f445f1630f,test,Female,Medicine,Licensed Professional,NG,mcq,,"Therapeutic indications of hysteroscopy does not include




","Therapeutic indications of hysteroscopy does not include




","{""option1"": ""Retrieval of missing IUCD"", ""option2"": ""Adhesiolysis in Ashermans Syndrome"", ""option3"": ""Tubal ligation"", ""option4"": ""Pelvic inflammatory disease"", ""option5"": ""myomectomy""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,"Therapeutic indications of hysteroscopy does not include




",no rationale,5,D,Retrieval of missing IUCD,Adhesiolysis in Ashermans Syndrome,Tubal ligation,Pelvic inflammatory disease,myomectomy,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Therapeutic indications of hysteroscopy does not include





###Options:
A.  Retrieval of missing IUCD
B.  Adhesiolysis in Ashermans Syndrome
C.  Tubal ligation
D.  Pelvic inflammatory disease
E.  myomectomy

###Answer:","C
Explanation: Hysteroscopic tubal ligation is a permanent method of sterilization that is not reversible. It is not a therapeutic indication of hysteroscopy. It is a procedure that is used to prevent pregnancy and is not typically performed for therapeutic reasons.



",C,False
0284333ed651a389a2cbaf65be2892496dbb69a145635b60c04188158bb3c965,test,Male,Medicine,Licensed Professional,NG,mcq,,"An 8-month-old infant admitted with 12-hour history of passage of loose stools associated with excessive crying and vomiting. The stools were “red currant jelly” in nature. Physical examination showed a mass in the ileo-ceacal region. The most likely clinical condition is:




","An 8-month-old infant admitted with 12-hour history of passage of loose stools associated with excessive crying and vomiting. The stools were “red currant jelly” in nature. Physical examination showed a mass in the ileo-ceacal region. The most likely clinical condition is:




","{""option1"": ""Amoebic dysentery."", ""option2"": ""Acute intussusception."", ""option3"": ""Crohn\u2019s disease."", ""option4"": ""Hirchsprung\u2019s disease."", ""option5"": ""n/a""}",option2,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,"An 8-month-old infant admitted with 12-hour history of passage of loose stools associated with excessive crying and vomiting. The stools were “red currant jelly” in nature. Physical examination showed a mass in the ileo-ceacal region. The most likely clinical condition is:




",no rationale,4,B,Amoebic dysentery.,Acute intussusception.,Crohn’s disease.,Hirchsprung’s disease.,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: An 8-month-old infant admitted with 12-hour history of passage of loose stools associated with excessive crying and vomiting. The stools were “red currant jelly” in nature. Physical examination showed a mass in the ileo-ceacal region. The most likely clinical condition is:





###Options:
A.  Amoebic dysentery.
B.  Acute intussusception.
C.  Crohn’s disease.
D.  Hirchsprung’s disease.

###Answer:","B
Explanation: This infant has the classic triad of symptoms for intussusception: abdominal pain, vomiting, and passage of red currant jelly stools. The mass in the ileo-ceacal region is likely the intussuscepted segment of intestine. This is the most common cause of intestinal obstruction in infants and children. The diagnosis is confirmed with an ultrasound and treated with air enema reduction of the intussusception.

The best answer is B.",B,True
60d4119ab82c11173cdc8d4f35e98ef7fa8323d56ee8c90d0bb62f54aad5c5dc,test,Female,Medicine,Licensed Professional,NG,mcq,,"Endoscopy





","Endoscopy





","{""option1"": ""Verres needle is used for looking into the abdomen"", ""option2"": ""Glycine is not a  distending media"", ""option3"": ""CO2 can be used to create pneumoperitoneum"", ""option4"": ""Endometriosis is not common in Africans"", ""option5"": ""large fibroids are not removed by laparoscopy""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,"Endoscopy





",no rationale,5,C,Verres needle is used for looking into the abdomen,Glycine is not a  distending media,CO2 can be used to create pneumoperitoneum,Endometriosis is not common in Africans,large fibroids are not removed by laparoscopy,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Endoscopy






###Options:
A.  Verres needle is used for looking into the abdomen
B.  Glycine is not a  distending media
C.  CO2 can be used to create pneumoperitoneum
D.  Endometriosis is not common in Africans
E.  large fibroids are not removed by laparoscopy

###Answer:","C
Explanation: Carbon dioxide (CO2) is a commonly used distending medium for laparoscopy. It is absorbed by the body and does not interfere with coagulation or cause irritation to the peritoneal surfaces. It is also a good choice for patients with respiratory problems as it does not irritate the respiratory system. However, it can cause a decrease in blood pressure due to vasodilation.

In contrast, other options are incorrect:

A.  Verres needle is used for creating pneumoperitoneum, not for looking into the abdomen. A laparoscope is used for looking into the abdomen.

B.  Glycine is a distending medium that is sometimes used for laparoscopy, although it is not as commonly used as CO2. It can cause irritation to the peritoneal surfaces and is not recommended for patients with respiratory problems.

D.  Endometriosis is a common condition in women of reproductive age, and it is not limited to any particular ethnic group. It can occur in women of any ethnicity, including Africans.

E.  Large fibroids can be removed by laparoscopy, but it may require a more complex procedure and may not be suitable for all patients. The decision to remove a large fibroid by laparoscopy depends on the size and location of the fibroid, as well as the patient's overall health and medical history.  So, the best answer is C.  CO2 can",C,True
f52c201916e4f186b218df1a34a39c2f9e895077cecfeda031c9627f39363975,test,Male,Medicine,Licensed Professional,NG,mcq,,"The following are the characteristics of physiologic jaundice in term babies:
","The following are the characteristics of physiologic jaundice in term babies:
","{""option1"": ""It appears after 72 hours of birth."", ""option2"": ""The serum bilirubin peaks on the fifth day of life."", ""option3"": ""The jaundice clears on the seventh day with phototherapy"", ""option4"": ""The conjugated bilirubin fraction exceeds 20% of the total"", ""option5"": ""n/a""}",option2,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,"The following are the characteristics of physiologic jaundice in term babies:
",no rationale,4,B,It appears after 72 hours of birth.,The serum bilirubin peaks on the fifth day of life.,The jaundice clears on the seventh day with phototherapy,The conjugated bilirubin fraction exceeds 20% of the total,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The following are the characteristics of physiologic jaundice in term babies:

###Options:
A.  It appears after 72 hours of birth.
B.  The serum bilirubin peaks on the fifth day of life.
C.  The jaundice clears on the seventh day with phototherapy
D.  The conjugated bilirubin fraction exceeds 20% of the total

###Answer:","B
Explanation: Physiologic jaundice typically peaks in the third to fifth day of life in term infants. The bilirubin levels usually do not exceed 12-15 mg/dL. The unconjugated bilirubin fraction is more than 80% of the total bilirubin. The jaundice clears by the seventh to tenth day of life without any treatment. Physiologic jaundice is not associated with any liver dysfunction or hemolysis. It is a benign condition and does not require any specific treatment. The use of phototherapy is generally not required in physiologic jaundice. The conjugated bilirubin fraction is less than 5% of the total bilirubin in physiologic jaundice. Therefore, option D is incorrect. Option A is incorrect because physiologic jaundice appears in the first 24 hours of life, not after 72 hours. Option C is incorrect because phototherapy is not required in physiologic jaundice. Option B is the correct answer because the serum bilirubin peaks on the fifth day of life in physiologic jaundice. 

Step 1: Physiologic jaundice typically peaks in the third to fifth day of life in term infants.
Step 2: The bilirubin levels usually do not exceed 12-15 mg/dL.
Step 3: The unconjugated bilirubin fraction is more than 80",B,True
04ff852c18bf072f5953c3c6d530d5b3fc5b837b2495d931924299a6d9c26a52,test,Female,Medicine,Licensed Professional,NG,mcq,,"The common clinical features of hydatidiform mole





","The common clinical features of hydatidiform mole





","{""option1"": ""Irregular vaginal bleeding"", ""option2"": ""Doughy uterus"", ""option3"": ""Theca lutein cyst"", ""option4"": ""Hyperemesis gravidarum"", ""option5"": ""Woody hard and tender uterus""}",option5,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,"The common clinical features of hydatidiform mole





",no rationale,5,E,Irregular vaginal bleeding,Doughy uterus,Theca lutein cyst,Hyperemesis gravidarum,Woody hard and tender uterus,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The common clinical features of hydatidiform mole






###Options:
A.  Irregular vaginal bleeding
B.  Doughy uterus
C.  Theca lutein cyst
D.  Hyperemesis gravidarum
E.  Woody hard and tender uterus

###Answer:","A
Explanation: The common clinical features of hydatidiform mole include irregular vaginal bleeding, doughy uterus, theca lutein cysts, and hyperemesis gravidarum. However, the most common feature is irregular vaginal bleeding. Therefore, the best answer is A.

Step-by-step reasoning process: The question asks for the common clinical features of hydatidiform mole. The correct answer is irregular vaginal bleeding, which is the most common feature of hydatidiform mole. The other options are also common features, but they are not the most common. Therefore, the best answer is A. The question does not require the test-taker to list all the features, but to identify the most common one.

The reasoning skill required for this question is Identifying Pros And Cons. The test-taker needs to weigh the pros and cons of each option and identify the most common feature of hydatidiform mole. This requires analyzing the information and making a decision based on the analysis. The test-taker needs to consider the frequency and importance of each feature and choose the one that is most common. This requires critical thinking and analysis of the information. 

The other options are not the most common feature of hydatidiform mole, but they are still common features. Theca lutein cysts are a common feature, but they are not as common as irregular vaginal bleeding. Doughy uterus is a common feature, but it is not as common as irregular",A,False
23afe70ad99b19c7712580f510de5b706f347773be44032e49510e8343d1ba06,test,Male,Medicine,Licensed Professional,NG,mcq,,"The management of neonatal tetanus includes:

","The management of neonatal tetanus includes:

","{""option1"": ""Nasogastric intubation in the second week of hospitalization"", ""option2"": ""Intravenous Metronidazole 7mg/kg q-8hourly"", ""option3"": ""Intravenous phenytoin 5mg/kg q-6 hourly"", ""option4"": ""Insertion of tracheostomy tube"", ""option5"": ""n/a""}",option2,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,"The management of neonatal tetanus includes:

",no rationale,4,B,Nasogastric intubation in the second week of hospitalization,Intravenous Metronidazole 7mg/kg q-8hourly,Intravenous phenytoin 5mg/kg q-6 hourly,Insertion of tracheostomy tube,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The management of neonatal tetanus includes:


###Options:
A.  Nasogastric intubation in the second week of hospitalization
B.  Intravenous Metronidazole 7mg/kg q-8hourly
C.  Intravenous phenytoin 5mg/kg q-6 hourly
D.  Insertion of tracheostomy tube

###Answer:","B
Explanation: The management of neonatal tetanus involves the use of antibiotics such as Metronidazole to treat the infection, as well as supportive care to manage symptoms such as muscle rigidity and spasms.

Intravenous Metronidazole 7mg/kg q-8hourly (Option B) is the correct answer because it is a common treatment for neonatal tetanus. 

Nasogastric intubation in the second week of hospitalization (Option A) is not a standard treatment for neonatal tetanus. 

Intravenous phenytoin 5mg/kg q-6 hourly (Option C) is not a standard treatment for neonatal tetanus. Phenytoin is an antiepileptic medication, and while neonatal tetanus can cause muscle spasms, phenytoin is not typically used to treat this condition. 

Insertion of tracheostomy tube (Option D) is not a standard treatment for neonatal tetanus. While respiratory support may be necessary in some cases, a tracheostomy tube is not typically used to manage neonatal tetanus. 

Therefore, the correct answer is B. Intravenous Metronidazole 7mg/kg q-8hourly.",B,True
f5f334e2ad3ec4d95721e04fb997ef20e130d70ce92b0060da2b7cb646444c78,test,Female,Medicine,Licensed Professional,NG,mcq,,"Features of imminent eclampsia




","Features of imminent eclampsia




","{""option1"": ""Convulsion"", ""option2"": ""Constipation"", ""option3"": ""photophobia"", ""option4"": ""Excessive sweating"", ""option5"": ""Systolic blood pressure of > 170 mm Hg""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,"Features of imminent eclampsia




",no rationale,5,C,Convulsion,Constipation,photophobia,Excessive sweating,Systolic blood pressure of > 170 mm Hg,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Features of imminent eclampsia





###Options:
A.  Convulsion
B.  Constipation
C.  photophobia
D.  Excessive sweating
E.  Systolic blood pressure of > 170 mm Hg

###Answer:","A
Explanation: The key feature of imminent eclampsia is the onset of seizures or convulsions. This is a critical indicator that the condition is progressing towards eclampsia, which is characterized by the onset of seizures in a woman with preeclampsia. The other options are not directly related to the features of imminent eclampsia. Constipation is not a typical symptom of preeclampsia or eclampsia. Photophobia and excessive sweating can be symptoms of preeclampsia, but they are not as specific or critical as the onset of seizures. A systolic blood pressure of > 170 mm Hg is a feature of severe preeclampsia, but not necessarily imminent eclampsia. 

The best answer is A.",A,False
