sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version,requires_african_expertise,model_prompt
27d20ef221e7a9d8ed39bb3c727007246b890adb1506bb6e3b764c48e36db9f9,test,Female,Medicine,Licensed Professional,NG,mcq,,"The length of the posterior leaflet attachment to the mitral annulus compared to that of the AML is:
","The length of the posterior leaflet attachment to the mitral annulus compared to that of the AML is:
","
A. Shorter, 
B. Longer, 
C. Same, 
D. Variable, 
E. n/a",B,,Cardiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: The length of the posterior leaflet attachment to the mitral annulus compared to that of the AML is:


###Options:
A. Shorter, 
B. Longer, 
C. Same, 
D. Variable, 
E. n/a

###Answer:"
9909a03c4663da4482492164914b655e1be10e5d19a86a1a0aca9791efbec584,test,Male,Medicine,Licensed Professional,GH,mcq,,"A 21 year old college student has asymptomatic and hyperpigmented macules on both palms for three weeks, The most appropriate diagnostic test is
","A 21 year old college student has asymptomatic and hyperpigmented macules on both palms for three weeks, The most appropriate diagnostic test is
","
A. Skin biopsy, 
B. serum cortisol levels, 
C. ANA, 
D. assay for arsenic in skin, hair and nails, 
E. Veneral Diseases Research Laboratory (VDRL)",E,,Infectious_Disease,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 21 year old college student has asymptomatic and hyperpigmented macules on both palms for three weeks, The most appropriate diagnostic test is


###Options:
A. Skin biopsy, 
B. serum cortisol levels, 
C. ANA, 
D. assay for arsenic in skin, hair and nails, 
E. Veneral Diseases Research Laboratory (VDRL)

###Answer:"
e8e698d66444f0b5256c37f3a1de320b694094bfbbf1f6435dec3acf6e8b88ad,test,Female,Medicine,Licensed Professional,NG,mcq,,"Associations of atrial septal aneurysm include all of the following except:
	
","Associations of atrial septal aneurysm include all of the following except:
	
","
A. Patent foramen ovale, 
B. Atrial arrhythmias, 
C. Transient ischemic attacks, 
D. Pulmonary hypertension, 
E. n/a",D,,Cardiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Associations of atrial septal aneurysm include all of the following except:
	


###Options:
A. Patent foramen ovale, 
B. Atrial arrhythmias, 
C. Transient ischemic attacks, 
D. Pulmonary hypertension, 
E. n/a

###Answer:"
7a93dad4078fdde2400581a1ee0f97d89c8091a38b55a557eb13154adb76a265,test,Male,Medicine,Licensed Professional,GH,mcq,," A 9 year old boy with multiple itchy erythematous wheals all over the body for 2 days. There is no respiratory difficulty. Treatment of choice is?
"," A 9 year old boy with multiple itchy erythematous wheals all over the body for 2 days. There is no respiratory difficulty. Treatment of choice is?
","
A. antihelminthics, 
B. topical steroids, 
C. systemic steroids, 
D. adrenaline, 
E. antihistamines",E,,Hematology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question:  A 9 year old boy with multiple itchy erythematous wheals all over the body for 2 days. There is no respiratory difficulty. Treatment of choice is?


###Options:
A. antihelminthics, 
B. topical steroids, 
C. systemic steroids, 
D. adrenaline, 
E. antihistamines

###Answer:"
2333c57d71abb709b81a776170935d5098f831454bd3f4a13e0fa8f6d17ca75a,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following is not a feature of Tetralogy of Fallot

","Which of the following is not a feature of Tetralogy of Fallot

","
A. Overriding aorta, 
B. Non-restrictive ventricular septal defect (VSD), 
C. Atrial septal defect (ASD), 
D. Right ventricular (RV) hypertrophy, 
E. n/a",C,,Cardiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Which of the following is not a feature of Tetralogy of Fallot



###Options:
A. Overriding aorta, 
B. Non-restrictive ventricular septal defect (VSD), 
C. Atrial septal defect (ASD), 
D. Right ventricular (RV) hypertrophy, 
E. n/a

###Answer:"
e5bdfd300c64c33c4d488fa9fc92ad0f46fe63f13a1695fd4e82444cf6c6720c,test,Male,Medicine,Licensed Professional,GH,mcq,," A 6month old infant presented with multiple papules and exudative lesions on the face, scalp , trunk and few vesicles on the palms and soles for 2 weeks. His mother had history of itchy lesions. The most likely diagnosis is?
"," A 6 month old infant presented with multiple papules and exudative lesions on the face, scalp , trunk and few vesicles on the palms and soles for 2 weeks. His mother had history of itchy lesions. The most likely diagnosis is?
","
A. Scabies, 
B. Stevens Johnson\u2019s Syndrome, 
C. infantile eczema, 
D. infantile seborrheic dermatitis, 
E. impetigo contagiosa",A,,Infectious_Disease,Yes,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,1,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question:  A 6month old infant presented with multiple papules and exudative lesions on the face, scalp , trunk and few vesicles on the palms and soles for 2 weeks. His mother had history of itchy lesions. The most likely diagnosis is?


###Options:
A. Scabies, 
B. Stevens Johnson\u2019s Syndrome, 
C. infantile eczema, 
D. infantile seborrheic dermatitis, 
E. impetigo contagiosa

###Answer:"
cf92a80481369f979610d905b0831856b165f020796a53f1c85565a0a18cd7b1,test,Male,Medicine,Licensed Professional,GH,mcq,,A 50-year-old male presents with bleeding gums. The primary defect is believed to be in collagen synthesis due to the defect in the hydroxylation of procollagen proline and lysine. Which of the following is the most likely cause of the above condition? ,A 50-year-old male presents with bleeding gums. The primary defect is believed to be in collagen synthesis due to the defect in the hydroxylation of procollagen proline and lysine. Which of the following is the most likely cause of the above condition? ,"
A. Vitamin K deficiency, 
B. Vitamin E toxicity, 
C. Vitamin C deficiency, 
D. Vitamin K toxicity, 
E. Vitamin C toxicity",C,,Gastroenterology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 50-year-old male presents with bleeding gums. The primary defect is believed to be in collagen synthesis due to the defect in the hydroxylation of procollagen proline and lysine. Which of the following is the most likely cause of the above condition? 

###Options:
A. Vitamin K deficiency, 
B. Vitamin E toxicity, 
C. Vitamin C deficiency, 
D. Vitamin K toxicity, 
E. Vitamin C toxicity

###Answer:"
8fb5a065fea339e2c2be669a950d243edb6b4d33e3cc2f2f8ebc2ba393147686,test,Female,Medicine,Licensed Professional,NG,mcq,,"Concerning Distribution of leaflet thickening and calcification in Rheumatic mitral stenosis VS Degenerative mitral stenosis; it is best described as
","Concerning Distribution of leaflet thickening and calcification in Rheumatic mitral stenosis VS Degenerative mitral stenosis; it is best described as
","
A. More at the tip VS More at the base, 
B. More at the base VS More at the tip, 
C. Uniform throughout the leaflets, 
D. No particular pattern in both causes of mitral stenosis, 
E. n/a",A,,Cardiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Concerning Distribution of leaflet thickening and calcification in Rheumatic mitral stenosis VS Degenerative mitral stenosis; it is best described as


###Options:
A. More at the tip VS More at the base, 
B. More at the base VS More at the tip, 
C. Uniform throughout the leaflets, 
D. No particular pattern in both causes of mitral stenosis, 
E. n/a

###Answer:"
6b5b18cd33072fbe96d998bffe5dfe1b14a76bd89145420f5e3bd8d4ae4b14ed,test,Male,Medicine,Licensed Professional,GH,mcq,,"4 hours after eating salad at a restaurant, a 25-year-old lady presents to the ER with nausea, vomiting, abdominal cramps. She later started to experience non-bloody, non-mucoid watery diarrhea. 
The most likely organism is?
","4 hours after eating salad at a restaurant, a 25-year-old lady presents to the ER with nausea, vomiting, abdominal cramps. She later started to experience non-bloody, non-mucoid watery diarrhea. 
The most likely organism is?
","
A. Shigella Flexneri, 
B. Salmonella sp., 
C. Staphylococcus aureus, 
D. Yersinia enterocolitica, 
E. Clostridium difficile",C,,Gastroenterology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: 4 hours after eating salad at a restaurant, a 25-year-old lady presents to the ER with nausea, vomiting, abdominal cramps. She later started to experience non-bloody, non-mucoid watery diarrhea. 
The most likely organism is?


###Options:
A. Shigella Flexneri, 
B. Salmonella sp., 
C. Staphylococcus aureus, 
D. Yersinia enterocolitica, 
E. Clostridium difficile

###Answer:"
9084c60b77ad8da9840b36156e465e51062864d48179e37cd717f01a6aff7621,test,Male,Medicine,Licensed Professional,GH,mcq,,"
A 25 year old male had burning micturition and urethral discharge. After 4 weeks he developed joint pains involving both knees and ankles, redness of the eye and skin lesions. The most probable clinical diagnosis is ?
","
A 25 year old male had burning micturition and urethral discharge. After 4 weeks he developed joint pains involving both knees and ankles, redness of the eye and skin lesions. The most probable clinical diagnosis is ?
","
A. Psoriasis vulgaris, 
B. . Reiter\u2019s syndrome, 
C. Behcets syndrome, 
D. Sarcoidosis, 
E. Gonorrhoea",B,,Infectious_Disease,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: 
A 25 year old male had burning micturition and urethral discharge. After 4 weeks he developed joint pains involving both knees and ankles, redness of the eye and skin lesions. The most probable clinical diagnosis is ?


###Options:
A. Psoriasis vulgaris, 
B. . Reiter\u2019s syndrome, 
C. Behcets syndrome, 
D. Sarcoidosis, 
E. Gonorrhoea

###Answer:"
45afcdda28b8ce32aeae3c5be4e266c59c06a7b5ff19833dfbdd1c628b674069,test,Female,Medicine,Licensed Professional,NG,mcq,,"Bicuspid aortic valve may be associated with:
	","Bicuspid aortic valve may be associated with:
	","
A. Coronary anomalies, 
B. Coarctation of the aorta, 
C. Atrial septal defect, 
D. None of the above, 
E. n/a",B,,Cardiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Bicuspid aortic valve may be associated with:
	

###Options:
A. Coronary anomalies, 
B. Coarctation of the aorta, 
C. Atrial septal defect, 
D. None of the above, 
E. n/a

###Answer:"
edb1b067d189cf35332138af9894dd40c73079fd973733207aced52800a06666,test,Male,Medicine,Licensed Professional,GH,mcq,,"In the management of patients with haemochromatosis, which of the following features is most likely to resolve with venesection?
A. 
B.  
C.  
D.  
E.  
","In the management of patients with haemochromatosis, which of the following features is most likely to resolve with venesection?
A. 
B. 
C. 
D. 
E. 
","
A. Cardiomyopathy, 
B. Diabetes, 
C. Skin hyperpigmentation, 
D. Testicular atrophy, 
E. Arthropathy",A,,Gastroenterology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: In the management of patients with haemochromatosis, which of the following features is most likely to resolve with venesection?
A. 
B.  
C.  
D.  
E.  


###Options:
A. Cardiomyopathy, 
B. Diabetes, 
C. Skin hyperpigmentation, 
D. Testicular atrophy, 
E. Arthropathy

###Answer:"
ed3de66ec05cf51849379c9fcd6fc5f47093d9594c3182096a6ba97d126a1123,test,Male,Medicine,Licensed Professional,GH,mcq,,"Which one of the following is the treatment of choice for dermatitis herpetiformis

","Which one of the following is the treatment of choice for dermatitis herpetiformis

","
A. corticosteroids, 
B. dapsone, 
C. methotrexate, 
D. retinoids, 
E. acyclovir",B,,Infectious_Disease,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Which one of the following is the treatment of choice for dermatitis herpetiformis



###Options:
A. corticosteroids, 
B. dapsone, 
C. methotrexate, 
D. retinoids, 
E. acyclovir

###Answer:"
483fb53c628bf6201ead589555f7c6d86a240018836d3fcb5472e8c2ea75d7a4,test,Female,Medicine,Licensed Professional,NG,mcq,,"Modifiable risk factor of Atrial Fibrillation includes:
","Modifiable risk factor of Atrial Fibrillation includes:
","
A. Increasing Age, 
B. Autoimmune thyroiditis, 
C. Stress, 
D. Family history of Atria Fibrillation, 
E. n/a",C,,Cardiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Modifiable risk factor of Atrial Fibrillation includes:


###Options:
A. Increasing Age, 
B. Autoimmune thyroiditis, 
C. Stress, 
D. Family history of Atria Fibrillation, 
E. n/a

###Answer:"
e3c2087a015b2b34366bc816fe4d66162c688fb16ff316131b00bcdea29f3c41,test,Male,Medicine,Licensed Professional,GH,mcq,,"60-year-old male patient with liver cirrhosis presents for review. Which of the following is not part of the Child-Pugh score when assessing the severity? 
","60-year-old male patient with liver cirrhosis presents for review. Which of the following is not part of the Child-Pugh score when assessing the severity? 
","
A. INR, 
B. Serum bilirubin, 
C. Albumin, 
D. ALT, 
E. Ascites",D,,Gastroenterology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: 60-year-old male patient with liver cirrhosis presents for review. Which of the following is not part of the Child-Pugh score when assessing the severity? 


###Options:
A. INR, 
B. Serum bilirubin, 
C. Albumin, 
D. ALT, 
E. Ascites

###Answer:"
bbea2710ec7f53a4bcc203c3468c646448d3fddcf8131d447b01c68f0b009c97,test,Female,Medicine,Licensed Professional,NG,mcq,,"In a patient undergoing aortic valve replacement (AVR) for aortic stenosis, there was evidence of moderate MR on a preoperative transthoracic echocardiogram.
After the AVR, the next step to be taken is:

","In a patient undergoing aortic valve replacement (AVR) for aortic stenosis, there was evidence of moderate MR on a preoperative transthoracic echocardiogram.
After the AVR, the next step to be taken is:

","
A. Replace the mitral valve, 
B. Leave the mitral valve alone, 
C. Assess for MR with intraoperative TEE, and decide if repair or replacement is needed, 
D. None of the above, 
E. n/a",C,,Cardiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: In a patient undergoing aortic valve replacement (AVR) for aortic stenosis, there was evidence of moderate MR on a preoperative transthoracic echocardiogram.
After the AVR, the next step to be taken is:



###Options:
A. Replace the mitral valve, 
B. Leave the mitral valve alone, 
C. Assess for MR with intraoperative TEE, and decide if repair or replacement is needed, 
D. None of the above, 
E. n/a

###Answer:"
67088815826ceaabcaa1fe5758c7cc7026036f903145dbeefee692b456e72a67,test,Male,Medicine,Licensed Professional,GH,mcq,," The only definite indication for giving systemic corticosteroids in pustular psoriasis is ?
"," The only definite indication for giving systemic corticosteroids in pustular psoriasis is ?
","
A. Prosiatic erythroderma with pregnancy, 
B. Psoriasis in a patient with alcoholic cirrhosis, 
C. moderate arthritis, 
D. extensive lesions, 
E. N/A",D,,Infectious_Disease,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question:  The only definite indication for giving systemic corticosteroids in pustular psoriasis is ?


###Options:
A. Prosiatic erythroderma with pregnancy, 
B. Psoriasis in a patient with alcoholic cirrhosis, 
C. moderate arthritis, 
D. extensive lesions, 
E. N/A

###Answer:"
357efd0e3ad98e40ddf2bb2375ec0e7631748af5f45e122d3753464f718d698b,test,Male,Medicine,Licensed Professional,GH,mcq,," Causes of salivary gland enlargement include all of the following except?

"," Causes of salivary gland enlargement include all of the following except?

","
A. Alcoholic liver disease, 
B. Sjogren\u2019s syndrome, 
C. Bulimia nervosa, 
D. Measles, 
E. sarcoidosis",D,,Gastroenterology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question:  Causes of salivary gland enlargement include all of the following except?



###Options:
A. Alcoholic liver disease, 
B. Sjogren\u2019s syndrome, 
C. Bulimia nervosa, 
D. Measles, 
E. sarcoidosis

###Answer:"
4ad6efb8963c3d27c18a9738b9130b82b6c04740aba02afb598d70e12c423911,test,Male,Medicine,Licensed Professional,GH,mcq,,"A 16 year old boy presented with asymptomatic, multiple , erythematous, annulare lesions with acollarette of scales at the periphery of the lesions present on the trunk. The most likely diagnosis is?
","A 16 year old boy presented with asymptomatic, multiple , erythematous, annulare lesions with acollarette of scales at the periphery of the lesions present on the trunk. The most likely diagnosis is?
","
A. Pityriasis versicolor, 
B. Pityriasis alba, 
C. Pityriasis rosea, 
D. Pityrias rurba pilaris, 
E. tinea versicolor",C,,Infectious_Disease,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 16 year old boy presented with asymptomatic, multiple , erythematous, annulare lesions with acollarette of scales at the periphery of the lesions present on the trunk. The most likely diagnosis is?


###Options:
A. Pityriasis versicolor, 
B. Pityriasis alba, 
C. Pityriasis rosea, 
D. Pityrias rurba pilaris, 
E. tinea versicolor

###Answer:"
17e093b6d955b95bf1bb8176ab8d01a214f70e36489b0af3b88d929b887a81b4,test,Male,Medicine,Licensed Professional,GH,mcq,," A 36 year old factory worker developed itchy, annular scaly plaques in both groins Application of a corticosteroid ointment led to temporary relief but the plaques continued to extend at the periphery. The most likely diagnosis is?

"," A 36 year old factory worker developed itchy, annular scaly plaques in both groins Application of a corticosteroid ointment led to temporary relief but the plaques continued to extend at the periphery. The most likely diagnosis is?

","
A. erythem annulare centrifugum, 
B. granuloma annulare, 
C. .tinea cruris, 
D. . psoriasis, 
E. annular lichen planus",C,,Infectious_Disease,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question:  A 36 year old factory worker developed itchy, annular scaly plaques in both groins Application of a corticosteroid ointment led to temporary relief but the plaques continued to extend at the periphery. The most likely diagnosis is?



###Options:
A. erythem annulare centrifugum, 
B. granuloma annulare, 
C. .tinea cruris, 
D. . psoriasis, 
E. annular lichen planus

###Answer:"
7b79ec1eb8ec9875ee6f59aee90f53a0fa3b9ac0d73b578d94bd01538d067722,test,Male,Medicine,Licensed Professional,GH,mcq,,"Achalasia is mainly due to the inappropriate constriction of the lower esophageal sphincter and manifest with several symptoms. Which of the following is not a feature of achalasia?
","Achalasia is mainly due to the inappropriate constriction of the lower esophageal sphincter and manifest with several symptoms. Which of the following is not a feature of achalasia?
","
A. Dysphagia, 
B. Gastroesophageal reflux, 
C. Chest pain, 
D. Regurgitation, 
E. Weight loss",B,,Gastroenterology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Achalasia is mainly due to the inappropriate constriction of the lower esophageal sphincter and manifest with several symptoms. Which of the following is not a feature of achalasia?


###Options:
A. Dysphagia, 
B. Gastroesophageal reflux, 
C. Chest pain, 
D. Regurgitation, 
E. Weight loss

###Answer:"
0047c99687c51eabda17d37e2f094dba0d01caebad9e49c353c44c4efd09244f,test,Male,Medicine,Licensed Professional,GH,mcq,,"A 27 year old sexually active male develops a vesicobullous lesion on the glans soon after taking tablet paracetamol for fever. The lesion healed with hyperpigmentation. The most likely diagnosis is?
","A 27 year old sexually active male develops a vesicobullous lesion on the glans soon after taking tablet paracetamol for fever. The lesion healed with hyperpigmentation. The most likely diagnosis is?
","
A. Behcet\u2019s Syndrome, 
B. Herpes genitalis, 
C. Fixed drug eruption, 
D. pemphigus vulgaris, 
E. urticaria",C,,Infectious_Disease,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 27 year old sexually active male develops a vesicobullous lesion on the glans soon after taking tablet paracetamol for fever. The lesion healed with hyperpigmentation. The most likely diagnosis is?


###Options:
A. Behcet\u2019s Syndrome, 
B. Herpes genitalis, 
C. Fixed drug eruption, 
D. pemphigus vulgaris, 
E. urticaria

###Answer:"
9bdbcbf402f328aec5bc25e3dd2ef34216c0593473916bc9848b364f88ff6620,test,Male,Medicine,Licensed Professional,GH,mcq,,"All but one of the following are differentials for pancreatic ascites which is part of the so-called ascites precox. 
","All but one of the following are differentials for pancreatic ascites which is part of the so-called ascites precox. 
","
A. Tuberculous peritonitis, 
B. Peritoneal carcinomatosis, 
C. Liver cirrhosis, 
D. Constrictive pericarditis, 
E. Early Budd-Chiari syndrome",C,,Endocrinology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: All but one of the following are differentials for pancreatic ascites which is part of the so-called ascites precox. 


###Options:
A. Tuberculous peritonitis, 
B. Peritoneal carcinomatosis, 
C. Liver cirrhosis, 
D. Constrictive pericarditis, 
E. Early Budd-Chiari syndrome

###Answer:"
7d7e22beb29b7f71ad2f4760cd26374e4240fec5438c49a8ef3c8f070622bdc0,test,Male,Medicine,Licensed Professional,GH,mcq,,"
A 22year old woman develops small itchy wheals after physical exertion, walking in the sun, eating hot spicy food and when she is angry. The most likely diagnosis is?
","
A 22 year old woman develops small itchy wheals after physical exertion, walking in the sun, eating hot spicy food and when she is angry. The most likely diagnosis is?
","
A. Chronic idiopathic urticaria, 
B. heat urticaria, 
C. cholinergic urticaria, 
D. solar urticaria, 
E. allergic contact dermatitis",C,,Infectious_Disease,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: 
A 22year old woman develops small itchy wheals after physical exertion, walking in the sun, eating hot spicy food and when she is angry. The most likely diagnosis is?


###Options:
A. Chronic idiopathic urticaria, 
B. heat urticaria, 
C. cholinergic urticaria, 
D. solar urticaria, 
E. allergic contact dermatitis

###Answer:"
87a084f79c2b4e16d35da2d3a3a4a15a761d87f87d4bc372dfd62329beb56abd,test,Male,Medicine,Licensed Professional,GH,mcq,,"A 15 year old boy with fever, altered sensorium and a purpuric rash for two days. He has extensive palpable purpura over the legs. Which of the following would be the most appropriate initial choice of antibiotic?
","A 15 year old boy with fever, altered sensorium and a purpuric rash for two days. He has extensive palpable purpura over the legs. Which of the following would be the most appropriate initial choice of antibiotic?
","
A. Vancomycin, 
B. Penicillin G, 
C. Ciprofloxacin, 
D. Gentamicin, 
E. Chloramphenicol",B,,Infectious_Disease,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 15 year old boy with fever, altered sensorium and a purpuric rash for two days. He has extensive palpable purpura over the legs. Which of the following would be the most appropriate initial choice of antibiotic?


###Options:
A. Vancomycin, 
B. Penicillin G, 
C. Ciprofloxacin, 
D. Gentamicin, 
E. Chloramphenicol

###Answer:"
980cd3992a6a3db4c806fa90a32a275ee0fa9f36fc115181e93d832499026ed5,test,Male,Medicine,Licensed Professional,GH,mcq,," A 22 year ole male patient presents with a complaint of severe itching and white scaly lesions in the groin for the past one month. Which of the following is most likely to be the causative agent?



"," A 22 year ole male patient presents with a complaint of severe itching and white scaly lesions in the groin for the past one month. Which of the following is most likely to be the causative agent?



","
A. Trichophyton rubrum, 
B. candida albicans, 
C. candida glabrata, 
D. malassezia furfur, 
E. actinomyces spp.",A,,Infectious_Disease,No,0.0,0.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question:  A 22 year ole male patient presents with a complaint of severe itching and white scaly lesions in the groin for the past one month. Which of the following is most likely to be the causative agent?





###Options:
A. Trichophyton rubrum, 
B. candida albicans, 
C. candida glabrata, 
D. malassezia furfur, 
E. actinomyces spp.

###Answer:"
bc64823411856b593557fe71b27c3f4b1c63f4668513c8d97b2ea88e4e4fbd48,test,Male,Medicine,Licensed Professional,NG,mcq,,Golden coloured amniotic fluid is found in which of the following condition,Golden coloured amniotic fluid is found in which of the following condition,"
A. Rhesus Incompatibitlity, 
B. Fetal distress, 
C. Post maturity, 
D. IUFD, 
E. Normal pregnancy",A,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Golden coloured amniotic fluid is found in which of the following condition

###Options:
A. Rhesus Incompatibitlity, 
B. Fetal distress, 
C. Post maturity, 
D. IUFD, 
E. Normal pregnancy

###Answer:"
5a7f2f9f296a699895b4a0cd80a8a07937a18f286cbd5b8d67b2877bcb9a7705,test,Male,Medicine,Licensed Professional,NG,mcq,,Non-immune hydrops is caused by which of the following haemoglobinopathies,Non-immune hydrops is caused by which of the following haemoglobinopathies,"
A. Beta thalassemia minor, 
B. Beta thalasemia major, 
C. Alpha thalasemia minor, 
D. Alpha thalasemia major, 
E. HBSS disease",D,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Non-immune hydrops is caused by which of the following haemoglobinopathies

###Options:
A. Beta thalassemia minor, 
B. Beta thalasemia major, 
C. Alpha thalasemia minor, 
D. Alpha thalasemia major, 
E. HBSS disease

###Answer:"
1049e0f49ae2a3784189fc4f8d6fbe4ddf8e64d5ee2c83dc9440d67dc9800eee,test,Male,Medicine,Licensed Professional,GH,mcq,," The following drug is indicated in the treatment of pityriasis vesicolor?
"," The following drug is indicated in the treatment of pityriasis vesicolor?
","
A. Ketaconazole, 
B. metronidazole, 
C. griseofulvin, 
D. chloroquine, 
E. flucloxacillin",A,,Infectious_Disease,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question:  The following drug is indicated in the treatment of pityriasis vesicolor?


###Options:
A. Ketaconazole, 
B. metronidazole, 
C. griseofulvin, 
D. chloroquine, 
E. flucloxacillin

###Answer:"
